dom_dim 2
amb_dim 3
vertex_count 256
simplex_count 508
0.7796515302618235 0.16105888829793122 0.6051475240473446
-0.04309762293511991 -0.1803934537049682 0.9826498851359705
0.568361996199869 -0.22826523619552558 0.7904806279854687
0.9667464340026353 0.25303379153492345 -0.037084129821927034
0.1681623182529736 0.7598036728797866 -0.6280285132047525
-0.7353616913979825 0.05380416304216329 -0.6755355615092596
0.16121141831240787 0.7636329784028367 0.6252004101896562
0.6047141968373697 0.007724905620848872 0.7964050891201563
0.03502054330433156 0.9601258184297802 -0.2773661376794475
-0.012268958245939715 0.9584270881649051 0.2850736559826262
0.5820537797566571 -0.8123447135598062 -0.0361865143724245
-0.46310706518514044 -0.8272030431526676 0.31822471867309754
0.33320607616137016 -0.7912053427045284 0.5128038772132608
0.3239946943584545 -0.6202570639232422 0.7143588822719927
0.39273411609262054 0.7794680821089993 -0.4880465377710063
-0.45782445709336206 -0.5417418770081626 0.7049202119267409
0.27173688805495305 -0.9001505569348086 -0.34042332252676816
-0.24326530167234056 0.43817435405747984 -0.8653468833066746
0.545933282128456 0.7340475676241633 0.40389481295196267
0.15343410496358786 -0.3020961160441826 0.9408485064584217
-0.8578553570050091 -0.1695613672406469 0.4851114605915748
0.0516662433046737 -0.6084476498294308 -0.7919103842732614
-0.14874067172272618 -0.8840861905432015 -0.4430212413262851
0.22318767886988047 -0.9664676502310157 -0.12699425600244477
-0.5622312894056927 -0.7676862784804538 -0.30749594313753714
0.5909443344026843 0.6552817048659845 -0.4705217114069207
-0.06264082890733699 -0.639100829730075 0.7665678417414413
-0.21575404555258826 -0.30341989591965796 0.9281091307533808
-0.6246062716198499 0.6214485116243272 0.472936309510127
-0.5005733148635375 -0.6867474957296499 -0.5270713742517081
0.19585162127006608 0.36837511980601484 -0.9088134646635638
0.4276770240161913 -0.4609221112491402 -0.7775880467768839
0.873675183231982 0.44998794352877897 -0.18493924646570556
0.20860111663856412 -0.45015544390637435 -0.8682428522358242
0.3718327966324704 -0.880617366571533 0.2936893342310785
0.7460415534696081 -0.6657718886878755 0.01303045393042667
-0.5433615241548739 0.8105193976456773 -0.21866997989706047
-0.4106173696726475 -0.33852847461273666 0.8466356049679759
0.48605475374489443 -0.6373094085976748 -0.5979861989000015
-0.46364591395961874 -0.7069891577870613 0.5340400708187463
0.9889594942876794 -0.11778132018568456 0.08992596551372198
-0.8112269618063354 0.038126872614336955 0.5834870675714354
-0.9575925168042181 0.1844797100855236 0.2213228599293908
-0.5737581637960029 -0.09684834526534045 -0.8132785300847457
0.3812639987152495 0.44485562599552875 -0.8103957275947256
0.8673480954959749 -0.17115908698317453 -0.4673455340351411
-0.5832367531223621 0.13209699792498347 -0.8014894091293358
-0.8817798922347002 -0.46548027645019935 -0.07610738391514123
-0.7490443880152016 -0.39168040962876804 -0.5343397435115346
0.004744723676475611 0.023268497784971087 0.9997179925399287
-0.14821473817793226 -0.23995099000056444 -0.9594039367151858
0.9209964454799242 -0.2886868871399064 0.26158254644913925
0.6801589229012679 0.6974105332284332 0.22583708229566699
-0.11995654587321482 0.9858619224669184 -0.11699015741505438
0.7826642684879086 -0.009384902582905868 -0.6223733336477363
0.48867888111729074 0.8520483953180956 0.18763390734568988
